path,N,alpha,beam_width,objective
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.5,10,1790.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.6,10,1685.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.7,10,1829.23
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.8,10,1773.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.9,10,1770.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,1,10,1722.62
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,1,2046.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,1,1961.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,1,2020
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,1,2000.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,1,2008.18
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,1,2095.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,1,2060.27
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,1,1737
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,1,1837.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,1,1973.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,2,1784.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,2,2086.11
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,2,2056.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,2,1791.21
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,2,2009.12
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,2,1769.18
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,2,1814.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,2,1659.12
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,2,1754.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,2,1788.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,3,1812.09
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,3,1754.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,3,1839.38
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,3,1597.15
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,3,1827.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,3,1805.34
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,3,1742.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,3,1659.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,3,1697.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,3,1579.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,4,1818.09
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,4,1893.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,4,1630.26
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,4,1692.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,4,1925.17
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,4,1624.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,4,1740
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,4,1659.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,4,1615.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,4,1592.49
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,5,1640.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,5,1665.21
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,5,1587.38
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,5,1504.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,5,1615.52
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,5,1625.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,5,1602.34
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,5,1615.08
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,5,1533.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,5,1525.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,6,1828.39
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,6,1689.14
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,6,1653.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,6,1717.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,6,1640.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,6,1630.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,6,1492.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,6,1722.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,6,1642.12
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,6,1566.37
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,7,1686.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,7,1615.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,7,1608.24
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,7,1670.15
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,7,1594.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,7,1536.29
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,7,1593.31
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,7,1630.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,7,1563
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,7,1503.08
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,8,1647.25
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,8,1615.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,8,1624.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,8,1615.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,8,1559.29
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,8,1546.08
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,8,1591.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,8,1627.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,8,1566
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,8,1566.26
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,9,1723.09
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,9,1615.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,9,1600.22
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,9,1630.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,9,1559.29
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,9,1506.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,9,1591.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,9,1577.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,9,1505.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,9,1476.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,10,1733.11
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,10,1677.17
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.3,10,1671.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.4,10,1510.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.5,10,1668
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.6,10,1472.08
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.7,10,1574.38
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.8,10,1551.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.9,10,1505.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,1,10,1518.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.1,1,2443.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.2,1,2219
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.3,1,2218.44
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.4,1,2129.54
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.5,1,2181.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.6,1,2459.27
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.7,1,2293.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.8,1,2344.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.9,1,2315.33
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,1,1,2206.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.1,2,2153.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.2,2,2136.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.3,2,1949.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.4,2,1939.14
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.5,2,2164.81
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.6,2,2068.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.7,2,2236.16
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.8,2,2002.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.9,2,1940.26
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,1,2,2113
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.1,3,2118.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.2,3,1993.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.3,3,1965.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.4,3,1959.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.5,3,1879.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.6,3,2098.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.7,3,2005.32
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.8,3,2015.42
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.9,3,2131.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,1,3,1724.49
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.1,4,1907.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.2,4,1889
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.3,4,2073
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.4,4,1854.11
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.5,4,2092.29
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.6,4,1853.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.7,4,2029
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.8,4,1931.57
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.9,4,1764.35
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,1,4,1788.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.1,5,1870.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.2,5,1874.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.3,5,1778.15
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.4,5,2055.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.5,5,1767.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.6,5,1818.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.7,5,1889.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.8,5,1845.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.9,5,1735.44
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,1,5,1703.29
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.1,6,1733.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.2,6,1932.33
